generated_at,2025-04-30 23:34:40 UTC

day_id,day_start_at,match_id,match_start_at,battle_id,battle_map_id,battle_map_name,battle_start_at,battle_duration,battle_winning_side,battle_game_finish_reason,battle_is_overtime,team_id,team_name,enemy_team_id,enemy_team_name,player_id,player_name,player_account_id,tank_id,tank_name,side,kills,damage,spotting_assisted,tracking_assisted,damaged_tanks,capture_points,defense_points,distance_traveled,tanks_spotted,potential_damage_received,shots_fired,shots_hit,shots_pened,damage_received,calculated_score,death_reason,killed_by_id,sniper_damage,team_damage,team_hits,team_kills,remaining_health,damage_blocked_by_armor,he_hits_taken,pens_taken,total_hits_taken,no_damage_hits_taken,lifetime
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,138,Lismore Leopards,135,Cairns Comets,1152,gloster173,2031793857,3681,STB-1,1,0,1834,348,0,3,0,0,2124,0,2380,14,5,4,2000,31.4993,0,2031793839,1834,0,0,0,0,400,0,5,6,1,356
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,138,Lismore Leopards,135,Cairns Comets,1155,Skell,2031793858,15697,Super Conqueror,1,0,2827,340,0,3,0,0,1262,0,4500,14,8,7,2720,62.8268,0,2031793836,1180,0,0,0,0,1460,0,9,13,4,377
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,138,Lismore Leopards,135,Cairns Comets,1154,Tank_Annihilator,2031793859,7169,IS-7,1,0,1489,1070,0,3,0,0,917,1,3350,7,6,3,2640,27.6204,0,2031793839,0,0,0,0,0,400,0,8,11,3,338
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,138,Lismore Leopards,135,Cairns Comets,1157,Flaming,2031793860,19201,T-100 LT,1,0,298,394,0,1,0,0,2477,3,2380,2,2,1,1580,14.6511,0,2031793835,0,0,0,0,0,400,0,6,7,1,299
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,138,Lismore Leopards,135,Cairns Comets,1156,9_9_destroyer,2031793864,3681,STB-1,1,2,2891,365,0,3,0,0,2926,1,2700,21,13,9,2199,62.2768,-1,,1862,0,0,0,1,400,0,6,7,1,459
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,135,Cairns Comets,138,Lismore Leopards,1136,acachispirit,2031793835,3681,STB-1,2,1,2480,0,0,3,51,0,3646,0,2360,10,9,8,1896,64.4738,-1,,357,0,0,0,304,400,0,5,6,1,459
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,135,Cairns Comets,138,Lismore Leopards,1134,Pp_Power,2031793836,19201,T-100 LT,2,1,2703,443,0,4,49,0,5598,4,700,13,11,10,754,103.5732,-1,,0,0,0,0,826,0,0,2,3,1,459
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,135,Cairns Comets,138,Lismore Leopards,1132,0reos,2031793838,3649,Bat.-Châtillon 25 t,2,0,1105,499,0,2,0,0,2855,1,2290,7,5,3,1980,23.0678,0,2031793864,760,0,0,0,0,360,0,5,6,1,360
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,135,Cairns Comets,138,Lismore Leopards,1135,RudyStooDwa,2031793839,15697,Super Conqueror,2,2,3196,911,254,5,0,0,1689,0,3630,17,13,9,1989,89.6476,-1,,718,0,0,0,731,1700,0,5,11,6,459
185,2021-10-04 09:00:00 UTC,626,2021-10-04 09:00:00 UTC,3670,5,Prokhorovka,2021-10-04 09:00:00 UTC,460,2,2,false,135,Cairns Comets,138,Lismore Leopards,1137,rupro,2031793840,15697,Super Conqueror,2,0,1655,119,0,3,0,0,1463,0,2730,11,6,4,2720,23.5178,0,2031793864,1235,0,0,0,0,0,0,7,8,1,374
